fecha,dia_semana,producto,unidades_producidas_formula_ingenua,unidades_vendidas,unidades_desperdiciadas,ventas_perdidas_por_faltante,precio_unitario,costo_produccion_unitario,en_promocion,evento_especial,ingreso,costo_desperdicio_pesos
2025-01-30,Thursday,Multigrano,79,79,0,6,22,8.0,False,Quincena,1738,0.0
2025-01-31,Friday,Multigrano,81,81,0,16,22,8.0,False,Quincena,1782,0.0
2025-02-01,Saturday,Multigrano,81,81,0,42,22,8.0,False,Quincena,1782,0.0
2025-02-02,Sunday,Multigrano,85,85,0,3,22,8.0,False,,1870,0.0
2025-02-03,Monday,Multigrano,83,49,34,0,22,8.0,False,,1078,272.0
2025-02-04,Tuesday,Multigrano,82,59,23,0,22,8.0,False,,1298,184.0
2025-02-05,Wednesday,Multigrano,80,61,19,0,22,8.0,False,,1342,152.0
2025-02-06,Thursday,Multigrano,80,68,12,0,22,8.0,False,,1496,96.0
2025-02-07,Friday,Multigrano,78,78,0,12,22,8.0,False,,1716,0.0
2025-02-08,Saturday,Multigrano,77,77,0,26,22,8.0,False,,1694,0.0
2025-02-09,Sunday,Multigrano,74,74,0,6,22,8.0,False,,1628,0.0
2025-02-10,Monday,Multigrano,73,46,27,0,22,8.0,False,,1012,216.0
2025-02-11,Tuesday,Multigrano,72,56,16,0,22,8.0,False,,1232,128.0
2025-02-12,Wednesday,Multigrano,72,65,7,0,22,8.0,False,,1430,56.0
2025-02-13,Thursday,Multigrano,73,67,6,0,22,8.0,False,,1474,48.0
2025-02-14,Friday,Multigrano,72,72,0,20,22,8.0,False,,1584,0.0
2025-02-15,Saturday,Multigrano,73,73,0,50,22,8.0,False,Quincena,1606,0.0
2025-02-16,Sunday,Multigrano,76,76,0,12,22,8.0,False,,1672,0.0
2025-02-17,Monday,Multigrano,77,56,21,0,22,8.0,False,,1232,168.0
2025-02-18,Tuesday,Multigrano,78,58,20,0,22,8.0,False,,1276,160.0
2025-02-19,Wednesday,Multigrano,78,66,12,0,22,8.0,False,,1452,96.0
2025-02-20,Thursday,Multigrano,79,61,18,0,22,8.0,False,,1342,144.0
2025-02-21,Friday,Multigrano,78,78,0,9,22,8.0,False,,1716,0.0
2025-02-22,Saturday,Multigrano,77,77,0,39,22,8.0,False,,1694,0.0
2025-02-23,Sunday,Multigrano,76,76,0,25,22,8.0,False,,1672,0.0
2025-02-24,Monday,Multigrano,78,41,37,0,22,8.0,False,,902,296.0
2025-02-25,Tuesday,Multigrano,76,59,17,0,22,8.0,False,,1298,136.0
2025-02-26,Wednesday,Multigrano,76,62,14,0,22,8.0,False,,1364,112.0
2025-02-27,Thursday,Multigrano,75,61,14,0,22,8.0,False,,1342,112.0
2025-02-28,Friday,Multigrano,75,75,0,8,22,8.0,False,,1650,0.0
2025-03-01,Saturday,Multigrano,75,75,0,62,22,8.0,False,Quincena,1650,0.0
2025-03-02,Sunday,Multigrano,78,78,0,8,22,8.0,False,,1716,0.0
2025-03-03,Monday,Multigrano,76,48,28,0,22,8.0,False,,1056,224.0
2025-03-04,Tuesday,Multigrano,77,60,17,0,22,8.0,False,,1320,136.0
2025-03-05,Wednesday,Multigrano,77,55,22,0,22,8.0,False,,1210,176.0
2025-03-06,Thursday,Multigrano,76,65,11,0,22,8.0,False,,1430,88.0
2025-03-07,Friday,Multigrano,76,76,0,5,22,8.0,False,,1672,0.0
2025-03-08,Saturday,Multigrano,76,76,0,31,22,8.0,False,,1672,0.0
2025-03-09,Sunday,Multigrano,72,72,0,47,22,8.0,False,,1584,0.0
2025-03-10,Monday,Multigrano,76,49,27,0,22,8.0,False,,1078,216.0
2025-03-11,Tuesday,Multigrano,77,58,19,0,22,8.0,False,,1276,152.0
2025-03-12,Wednesday,Multigrano,76,65,11,0,22,8.0,False,,1430,88.0
2025-03-13,Thursday,Multigrano,78,64,14,0,22,8.0,False,,1408,112.0
2025-03-14,Friday,Multigrano,78,78,0,14,22,8.0,False,,1716,0.0
2025-03-15,Saturday,Multigrano,79,79,0,35,22,8.0,False,Quincena,1738,0.0
2025-03-16,Sunday,Multigrano,80,80,0,19,22,8.0,False,,1760,0.0
2025-03-17,Monday,Multigrano,77,46,31,0,22,8.0,False,,1012,248.0
2025-03-18,Tuesday,Multigrano,77,61,16,0,22,8.0,False,,1342,128.0
2025-03-19,Wednesday,Multigrano,77,66,11,0,22,8.0,False,,1452,88.0
2025-03-20,Thursday,Multigrano,77,77,0,2,22,8.0,False,,1694,0.0
2025-03-21,Friday,Multigrano,80,80,0,5,22,8.0,False,,1760,0.0
2025-03-22,Saturday,Multigrano,79,79,0,33,22,8.0,False,,1738,0.0
2025-03-23,Sunday,Multigrano,78,78,0,13,22,8.0,False,,1716,0.0
2025-03-24,Monday,Multigrano,77,46,31,0,22,8.0,False,,1012,248.0
2025-03-25,Tuesday,Multigrano,77,55,22,0,22,8.0,False,,1210,176.0
2025-03-26,Wednesday,Multigrano,76,57,19,0,22,8.0,False,,1254,152.0
2025-03-27,Thursday,Multigrano,75,75,0,0,22,8.0,False,,1650,0.0
2025-03-28,Friday,Multigrano,74,74,0,10,22,8.0,False,,1628,0.0
2025-03-29,Saturday,Multigrano,74,74,0,35,22,8.0,False,,1628,0.0
2025-03-30,Sunday,Multigrano,74,74,0,40,22,8.0,False,Quincena,1628,0.0
2025-03-31,Monday,Multigrano,77,60,17,0,22,8.0,False,Quincena,1320,136.0
2025-04-01,Tuesday,Multigrano,79,68,11,0,22,8.0,False,Quincena,1496,88.0
2025-04-02,Wednesday,Multigrano,81,62,19,0,22,8.0,False,,1364,152.0
2025-04-03,Thursday,Multigrano,82,67,15,0,22,8.0,False,,1474,120.0
2025-04-04,Friday,Multigrano,81,81,0,24,22,8.0,True,,1782,0.0
2025-04-05,Saturday,Multigrano,84,84,0,31,22,8.0,False,,1848,0.0
2025-04-06,Sunday,Multigrano,84,84,0,40,22,8.0,True,,1848,0.0
2025-04-07,Monday,Multigrano,86,52,34,0,22,8.0,False,,1144,272.0
2025-04-08,Tuesday,Multigrano,85,64,21,0,22,8.0,False,,1408,168.0
2025-04-09,Wednesday,Multigrano,84,59,25,0,22,8.0,False,,1298,200.0
2025-04-10,Thursday,Multigrano,84,68,16,0,22,8.0,False,,1496,128.0
2025-04-11,Friday,Multigrano,84,84,0,12,22,8.0,False,,1848,0.0
2025-04-12,Saturday,Multigrano,83,83,0,33,22,8.0,False,,1826,0.0
2025-04-13,Sunday,Multigrano,83,83,0,15,22,8.0,False,,1826,0.0
2025-04-14,Monday,Multigrano,79,44,35,0,22,8.0,False,,968,280.0
2025-04-15,Tuesday,Multigrano,78,73,5,0,22,8.0,False,Quincena,1606,40.0
2025-04-16,Wednesday,Multigrano,79,49,30,0,22,8.0,False,,1078,240.0
2025-04-17,Thursday,Multigrano,78,69,9,0,22,8.0,False,,1518,72.0
2025-04-18,Friday,Multigrano,78,78,0,16,22,8.0,False,,1716,0.0
2025-04-19,Saturday,Multigrano,78,78,0,42,22,8.0,False,,1716,0.0
2025-04-20,Sunday,Multigrano,78,78,0,74,22,8.0,False,Feria Local de Primavera,1716,0.0
2025-04-21,Monday,Multigrano,86,79,7,0,22,8.0,False,Feria Local de Primavera,1738,56.0
2025-04-22,Tuesday,Multigrano,91,91,0,6,22,8.0,False,Feria Local de Primavera,2002,0.0
2025-04-23,Wednesday,Multigrano,94,89,5,0,22,8.0,False,Feria Local de Primavera,1958,40.0
2025-04-24,Thursday,Multigrano,100,100,0,14,22,8.0,False,Feria Local de Primavera,2200,0.0
2025-04-25,Friday,Multigrano,106,106,0,30,22,8.0,False,Feria Local de Primavera,2332,0.0
2025-04-26,Saturday,Multigrano,112,112,0,34,22,8.0,False,Feria Local de Primavera,2464,0.0
2025-04-27,Sunday,Multigrano,116,116,0,40,22,8.0,False,Feria Local de Primavera,2552,0.0
2025-04-28,Monday,Multigrano,117,78,39,0,22,8.0,False,Feria Local de Primavera,1716,312.0
2025-04-29,Tuesday,Multigrano,117,88,29,0,22,8.0,False,Feria Local de Primavera,1936,232.0
2025-04-30,Wednesday,Multigrano,115,115,0,23,22,8.0,True,Feria Local de Primavera,2530,0.0
2025-05-01,Thursday,Multigrano,122,77,45,0,22,8.0,False,Quincena,1694,360.0
2025-05-02,Friday,Multigrano,117,117,0,0,22,8.0,True,,2574,0.0
2025-05-03,Saturday,Multigrano,114,114,0,1,22,8.0,False,,2508,0.0
2025-05-04,Sunday,Multigrano,110,94,16,0,22,8.0,False,,2068,128.0
2025-05-05,Monday,Multigrano,101,48,53,0,22,8.0,False,,1056,424.0
2025-05-06,Tuesday,Multigrano,97,57,40,0,22,8.0,False,,1254,320.0
2025-05-07,Wednesday,Multigrano,92,66,26,0,22,8.0,False,,1452,208.0
2025-05-08,Thursday,Multigrano,82,71,11,0,22,8.0,False,,1562,88.0
2025-05-09,Friday,Multigrano,81,81,0,30,22,8.0,False,,1782,0.0
2025-05-10,Saturday,Multigrano,80,80,0,11,22,8.0,False,,1760,0.0
2025-05-11,Sunday,Multigrano,77,77,0,27,22,8.0,False,,1694,0.0
2025-05-12,Monday,Multigrano,78,46,32,0,22,8.0,False,,1012,256.0
2025-05-13,Tuesday,Multigrano,78,74,4,0,22,8.0,True,,1628,32.0
2025-05-14,Wednesday,Multigrano,80,64,16,0,22,8.0,False,,1408,128.0
2025-05-15,Thursday,Multigrano,80,80,0,0,22,8.0,False,Quincena,1760,0.0
2025-05-16,Friday,Multigrano,81,81,0,14,22,8.0,False,,1782,0.0
2025-05-17,Saturday,Multigrano,79,79,0,28,22,8.0,False,,1738,0.0
2025-05-18,Sunday,Multigrano,81,81,0,16,22,8.0,False,,1782,0.0
2025-05-19,Monday,Multigrano,80,50,30,0,22,8.0,False,,1100,240.0
2025-05-20,Tuesday,Multigrano,81,59,22,0,22,8.0,False,,1298,176.0
2025-05-21,Wednesday,Multigrano,79,62,17,0,22,8.0,False,,1364,136.0
2025-05-22,Thursday,Multigrano,79,62,17,0,22,8.0,False,,1364,136.0
2025-05-23,Friday,Multigrano,76,76,0,44,22,8.0,True,,1672,0.0
2025-05-24,Saturday,Multigrano,80,80,0,11,22,8.0,False,,1760,0.0
2025-05-25,Sunday,Multigrano,77,77,0,10,22,8.0,False,,1694,0.0
2025-05-26,Monday,Multigrano,76,49,27,0,22,8.0,False,,1078,216.0
2025-05-27,Tuesday,Multigrano,76,58,18,0,22,8.0,False,,1276,144.0
2025-05-28,Wednesday,Multigrano,76,63,13,0,22,8.0,False,,1386,104.0
2025-05-29,Thursday,Multigrano,76,76,0,0,22,8.0,False,,1672,0.0
2025-05-30,Friday,Multigrano,78,78,0,26,22,8.0,False,Quincena,1716,0.0
2025-05-31,Saturday,Multigrano,75,75,0,52,22,8.0,False,Quincena,1650,0.0
2025-06-01,Sunday,Multigrano,81,81,0,26,22,8.0,False,Quincena,1782,0.0
2025-06-02,Monday,Multigrano,83,43,40,0,22,8.0,False,,946,320.0
2025-06-03,Tuesday,Multigrano,83,63,20,0,22,8.0,False,,1386,160.0
2025-06-04,Wednesday,Multigrano,83,58,25,0,22,8.0,False,,1276,200.0
2025-06-05,Thursday,Multigrano,83,75,8,0,22,8.0,False,,1650,64.0
2025-06-06,Friday,Multigrano,82,82,0,130,22,8.0,False,Día Nacional de la Dona,1804,0.0
2025-06-07,Saturday,Multigrano,98,98,0,12,22,8.0,False,,2156,0.0
2025-06-08,Sunday,Multigrano,95,77,18,0,22,8.0,False,,1694,144.0
2025-06-09,Monday,Multigrano,91,48,43,0,22,8.0,False,,1056,344.0
2025-06-10,Tuesday,Multigrano,92,60,32,0,22,8.0,False,,1320,256.0
2025-06-11,Wednesday,Multigrano,91,62,29,0,22,8.0,False,,1364,232.0
2025-06-12,Thursday,Multigrano,92,67,25,0,22,8.0,False,,1474,200.0
2025-06-13,Friday,Multigrano,91,91,0,5,22,8.0,False,,2002,0.0
2025-06-14,Saturday,Multigrano,74,74,0,9,22,8.0,False,,1628,0.0
2025-06-15,Sunday,Multigrano,70,70,0,36,22,8.0,False,Quincena,1540,0.0
2025-06-16,Monday,Multigrano,75,49,26,0,22,8.0,False,,1078,208.0
2025-06-17,Tuesday,Multigrano,75,54,21,0,22,8.0,False,,1188,168.0
2025-06-18,Wednesday,Multigrano,74,63,11,0,22,8.0,False,,1386,88.0
2025-06-19,Thursday,Multigrano,74,74,0,2,22,8.0,False,,1628,0.0
2025-06-20,Friday,Multigrano,75,75,0,5,22,8.0,False,,1650,0.0
2025-06-21,Saturday,Multigrano,73,73,0,39,22,8.0,False,,1606,0.0
2025-06-22,Sunday,Multigrano,77,77,0,7,22,8.0,False,,1694,0.0
2025-06-23,Monday,Multigrano,74,47,27,0,22,8.0,False,,1034,216.0
2025-06-24,Tuesday,Multigrano,74,56,18,0,22,8.0,False,,1232,144.0
2025-06-25,Wednesday,Multigrano,74,64,10,0,22,8.0,False,,1408,80.0
2025-06-26,Thursday,Multigrano,74,73,1,0,22,8.0,False,,1606,8.0
2025-06-27,Friday,Multigrano,74,74,0,15,22,8.0,False,,1628,0.0
2025-06-28,Saturday,Multigrano,75,75,0,41,22,8.0,False,,1650,0.0
2025-06-29,Sunday,Multigrano,76,76,0,42,22,8.0,False,,1672,0.0
2025-06-30,Monday,Multigrano,80,46,34,0,22,8.0,False,Quincena,1012,272.0
2025-07-01,Tuesday,Multigrano,80,66,14,0,22,8.0,False,Quincena,1452,112.0
2025-07-02,Wednesday,Multigrano,82,59,23,0,22,8.0,False,,1298,184.0
2025-07-03,Thursday,Multigrano,81,72,9,0,22,8.0,False,,1584,72.0
2025-07-04,Friday,Multigrano,81,81,0,12,22,8.0,False,,1782,0.0
2025-07-05,Saturday,Multigrano,81,81,0,42,22,8.0,False,,1782,0.0
2025-07-06,Sunday,Multigrano,82,82,0,22,22,8.0,False,,1804,0.0
2025-07-07,Monday,Multigrano,80,42,38,0,22,8.0,False,,924,304.0
2025-07-08,Tuesday,Multigrano,80,61,19,0,22,8.0,False,,1342,152.0
2025-07-09,Wednesday,Multigrano,79,62,17,0,22,8.0,False,,1364,136.0
2025-07-10,Thursday,Multigrano,80,80,0,18,22,8.0,True,,1760,0.0
2025-07-11,Friday,Multigrano,83,83,0,5,22,8.0,False,,1826,0.0
2025-07-12,Saturday,Multigrano,83,83,0,15,22,8.0,False,,1826,0.0
2025-07-13,Sunday,Multigrano,79,79,0,14,22,8.0,False,,1738,0.0
2025-07-14,Monday,Multigrano,77,52,25,0,22,8.0,False,,1144,200.0
2025-07-15,Tuesday,Multigrano,79,65,14,0,22,8.0,False,Quincena,1430,112.0
2025-07-16,Wednesday,Multigrano,79,66,13,0,22,8.0,False,,1452,104.0
2025-07-17,Thursday,Multigrano,80,75,5,0,22,8.0,False,,1650,40.0
2025-07-18,Friday,Multigrano,77,77,0,3,22,8.0,False,,1694,0.0
2025-07-19,Saturday,Multigrano,76,76,0,31,22,8.0,False,,1672,0.0
2025-07-20,Sunday,Multigrano,77,77,0,23,22,8.0,False,,1694,0.0
2025-07-21,Monday,Multigrano,78,55,23,0,22,8.0,False,,1210,184.0
2025-07-22,Tuesday,Multigrano,78,77,1,0,22,8.0,True,,1694,8.0
2025-07-23,Wednesday,Multigrano,80,59,21,0,22,8.0,False,,1298,168.0
2025-07-24,Thursday,Multigrano,79,65,14,0,22,8.0,False,,1430,112.0
2025-07-25,Friday,Multigrano,78,78,0,24,22,8.0,False,,1716,0.0
2025-07-26,Saturday,Multigrano,81,81,0,30,22,8.0,False,,1782,0.0
2025-07-27,Sunday,Multigrano,81,81,0,12,22,8.0,False,,1782,0.0
2025-07-28,Monday,Multigrano,80,50,30,0,22,8.0,False,,1100,240.0
2025-07-29,Tuesday,Multigrano,80,78,2,0,22,8.0,True,,1716,16.0
2025-07-30,Wednesday,Multigrano,80,78,2,0,22,8.0,False,Quincena,1716,16.0
2025-07-31,Thursday,Multigrano,82,82,0,11,22,8.0,False,Quincena,1804,0.0
2025-08-01,Friday,Multigrano,86,86,0,35,22,8.0,False,Quincena,1892,0.0
2025-08-02,Saturday,Multigrano,89,89,0,42,22,8.0,False,,1958,0.0
2025-08-03,Sunday,Multigrano,92,92,0,24,22,8.0,True,,2024,0.0
2025-08-04,Monday,Multigrano,95,49,46,0,22,8.0,False,,1078,368.0
2025-08-05,Tuesday,Multigrano,95,65,30,0,22,8.0,False,,1430,240.0
2025-08-06,Wednesday,Multigrano,93,60,33,0,22,8.0,False,,1320,264.0
2025-08-07,Thursday,Multigrano,91,80,11,0,22,8.0,False,,1760,88.0
2025-08-08,Friday,Multigrano,89,89,0,14,22,8.0,False,,1958,0.0
2025-08-09,Saturday,Multigrano,86,86,0,36,22,8.0,False,,1892,0.0
2025-08-10,Sunday,Multigrano,85,85,0,16,22,8.0,False,,1870,0.0
2025-08-11,Monday,Multigrano,83,62,21,0,22,8.0,True,,1364,168.0
2025-08-12,Tuesday,Multigrano,85,60,25,0,22,8.0,False,,1320,200.0
2025-08-13,Wednesday,Multigrano,84,57,27,0,22,8.0,False,,1254,216.0
2025-08-14,Thursday,Multigrano,84,69,15,0,22,8.0,False,,1518,120.0
2025-08-15,Friday,Multigrano,82,82,0,28,22,8.0,False,Quincena,1804,0.0
2025-08-16,Saturday,Multigrano,83,83,0,39,22,8.0,False,,1826,0.0
2025-08-17,Sunday,Multigrano,83,83,0,9,22,8.0,False,,1826,0.0
2025-08-18,Monday,Multigrano,82,50,32,0,22,8.0,False,,1100,256.0
2025-08-19,Tuesday,Multigrano,80,61,19,0,22,8.0,False,,1342,152.0
2025-08-20,Wednesday,Multigrano,80,58,22,0,22,8.0,False,,1276,176.0
2025-08-21,Thursday,Multigrano,80,70,10,0,22,8.0,False,,1540,80.0
2025-08-22,Friday,Multigrano,80,80,0,15,22,8.0,False,,1760,0.0
2025-08-23,Saturday,Multigrano,78,78,0,27,22,8.0,False,,1716,0.0
2025-08-24,Sunday,Multigrano,76,76,0,29,22,8.0,False,,1672,0.0
2025-08-25,Monday,Multigrano,78,52,26,0,22,8.0,False,,1144,208.0
2025-08-26,Tuesday,Multigrano,78,78,0,1,22,8.0,True,,1716,0.0
2025-08-27,Wednesday,Multigrano,81,62,19,0,22,8.0,False,,1364,152.0
2025-08-28,Thursday,Multigrano,81,81,0,7,22,8.0,True,,1782,0.0
2025-08-29,Friday,Multigrano,84,84,0,12,22,8.0,False,,1848,0.0
2025-08-30,Saturday,Multigrano,84,84,0,54,22,8.0,False,Quincena,1848,0.0
2025-08-31,Sunday,Multigrano,89,89,0,33,22,8.0,False,Quincena,1958,0.0
2025-09-01,Monday,Multigrano,91,56,35,0,22,8.0,False,Quincena,1232,280.0
2025-09-02,Tuesday,Multigrano,92,70,22,0,22,8.0,False,,1540,176.0
2025-09-03,Wednesday,Multigrano,90,62,28,0,22,8.0,False,,1364,224.0
2025-09-04,Thursday,Multigrano,90,67,23,0,22,8.0,False,,1474,184.0
2025-09-05,Friday,Multigrano,87,87,0,4,22,8.0,False,,1914,0.0
2025-09-06,Saturday,Multigrano,87,87,0,25,22,8.0,False,,1914,0.0
2025-09-07,Sunday,Multigrano,83,83,0,19,22,8.0,False,,1826,0.0
2025-09-08,Monday,Multigrano,80,53,27,0,22,8.0,False,,1166,216.0
2025-09-09,Tuesday,Multigrano,80,60,20,0,22,8.0,False,,1320,160.0
2025-09-10,Wednesday,Multigrano,78,56,22,0,22,8.0,False,,1232,176.0
2025-09-11,Thursday,Multigrano,77,72,5,0,22,8.0,False,,1584,40.0
2025-09-12,Friday,Multigrano,78,73,5,0,22,8.0,False,,1606,40.0
2025-09-13,Saturday,Multigrano,75,75,0,40,22,8.0,False,,1650,0.0
2025-09-14,Sunday,Multigrano,76,76,0,24,22,8.0,False,,1672,0.0
2025-09-15,Monday,Multigrano,76,75,1,0,22,8.0,True,Quincena,1650,8.0
2025-09-16,Tuesday,Multigrano,79,74,5,0,22,8.0,True,,1628,40.0
2025-09-17,Wednesday,Multigrano,81,63,18,0,22,8.0,False,,1386,144.0
2025-09-18,Thursday,Multigrano,82,78,4,0,22,8.0,False,,1716,32.0
2025-09-19,Friday,Multigrano,83,83,0,12,22,8.0,False,,1826,0.0
2025-09-20,Saturday,Multigrano,86,86,0,23,22,8.0,False,,1892,0.0
2025-09-21,Sunday,Multigrano,85,85,0,8,22,8.0,False,,1870,0.0
2025-09-22,Monday,Multigrano,84,52,32,0,22,8.0,False,,1144,256.0
2025-09-23,Tuesday,Multigrano,81,54,27,0,22,8.0,False,,1188,216.0
2025-09-24,Wednesday,Multigrano,78,67,11,0,22,8.0,False,,1474,88.0
2025-09-25,Thursday,Multigrano,78,76,2,0,22,8.0,False,,1672,16.0
2025-09-26,Friday,Multigrano,78,78,0,14,22,8.0,False,,1716,0.0
2025-09-27,Saturday,Multigrano,78,78,0,49,22,8.0,True,,1716,0.0
2025-09-28,Sunday,Multigrano,80,80,0,19,22,8.0,False,,1760,0.0
2025-09-29,Monday,Multigrano,81,51,30,0,22,8.0,False,,1122,240.0
2025-09-30,Tuesday,Multigrano,81,77,4,0,22,8.0,False,Quincena,1694,32.0
2025-10-01,Wednesday,Multigrano,84,75,9,0,22,8.0,False,Quincena,1650,72.0
2025-10-02,Thursday,Multigrano,85,74,11,0,22,8.0,False,,1628,88.0
2025-10-03,Friday,Multigrano,85,85,0,7,22,8.0,False,,1870,0.0
2025-10-04,Saturday,Multigrano,85,85,0,72,22,8.0,True,,1870,0.0
2025-10-05,Sunday,Multigrano,89,89,0,7,22,8.0,False,,1958,0.0
2025-10-06,Monday,Multigrano,89,52,37,0,22,8.0,False,,1144,296.0
2025-10-07,Tuesday,Multigrano,89,68,21,0,22,8.0,False,,1496,168.0
2025-10-08,Wednesday,Multigrano,88,68,20,0,22,8.0,False,,1496,160.0
2025-10-09,Thursday,Multigrano,87,79,8,0,22,8.0,False,,1738,64.0
2025-10-10,Friday,Multigrano,87,87,0,9,22,8.0,False,,1914,0.0
2025-10-11,Saturday,Multigrano,88,88,0,81,22,8.0,True,,1936,0.0
2025-10-12,Sunday,Multigrano,90,90,0,4,22,8.0,False,,1980,0.0
2025-10-13,Monday,Multigrano,89,54,35,0,22,8.0,False,,1188,280.0
2025-10-14,Tuesday,Multigrano,90,69,21,0,22,8.0,False,,1518,168.0
2025-10-15,Wednesday,Multigrano,90,70,20,0,22,8.0,False,Quincena,1540,160.0
2025-10-16,Thursday,Multigrano,90,69,21,0,22,8.0,False,,1518,168.0
2025-10-17,Friday,Multigrano,89,89,0,11,22,8.0,False,,1958,0.0
2025-10-18,Saturday,Multigrano,89,89,0,29,22,8.0,False,,1958,0.0
2025-10-19,Sunday,Multigrano,82,80,2,0,22,8.0,False,,1760,16.0
2025-10-20,Monday,Multigrano,80,52,28,0,22,8.0,False,,1144,224.0
2025-10-21,Tuesday,Multigrano,80,57,23,0,22,8.0,False,,1254,184.0
2025-10-22,Wednesday,Multigrano,78,61,17,0,22,8.0,False,,1342,136.0
2025-10-23,Thursday,Multigrano,77,76,1,0,22,8.0,False,,1672,8.0
2025-10-24,Friday,Multigrano,78,78,0,31,22,8.0,False,,1716,0.0
2025-10-25,Saturday,Multigrano,79,79,0,24,22,8.0,False,,1738,0.0
2025-10-26,Sunday,Multigrano,77,77,0,32,22,8.0,False,,1694,0.0
2025-10-27,Monday,Multigrano,81,49,32,0,22,8.0,False,,1078,256.0
2025-10-28,Tuesday,Multigrano,81,58,23,0,22,8.0,False,,1276,184.0
2025-10-29,Wednesday,Multigrano,81,66,15,0,22,8.0,False,,1452,120.0
2025-10-30,Thursday,Multigrano,81,79,2,0,22,8.0,False,Quincena,1738,16.0
2025-10-31,Friday,Multigrano,82,82,0,33,22,8.0,False,Quincena,1804,0.0
2025-11-01,Saturday,Multigrano,83,83,0,46,22,8.0,False,Quincena,1826,0.0
2025-11-02,Sunday,Multigrano,86,86,0,11,22,8.0,False,,1892,0.0
2025-11-03,Monday,Multigrano,85,51,34,0,22,8.0,False,,1122,272.0
2025-11-04,Tuesday,Multigrano,85,50,35,0,22,8.0,False,,1100,280.0
2025-11-05,Wednesday,Multigrano,84,70,14,0,22,8.0,False,,1540,112.0
2025-11-06,Thursday,Multigrano,84,69,15,0,22,8.0,False,,1518,120.0
2025-11-07,Friday,Multigrano,83,83,0,11,22,8.0,False,,1826,0.0
2025-11-08,Saturday,Multigrano,80,80,0,32,22,8.0,False,,1760,0.0
2025-11-09,Sunday,Multigrano,78,78,0,24,22,8.0,False,,1716,0.0
2025-11-10,Monday,Multigrano,78,57,21,0,22,8.0,False,,1254,168.0
2025-11-11,Tuesday,Multigrano,79,65,14,0,22,8.0,False,,1430,112.0
2025-11-12,Wednesday,Multigrano,81,69,12,0,22,8.0,False,,1518,96.0
2025-11-13,Thursday,Multigrano,81,80,1,0,22,8.0,False,,1760,8.0
2025-11-14,Friday,Multigrano,83,83,0,23,22,8.0,False,,1826,0.0
2025-11-15,Saturday,Multigrano,84,84,0,41,22,8.0,False,Quincena,1848,0.0
2025-11-16,Sunday,Multigrano,86,86,0,30,22,8.0,False,,1892,0.0
2025-11-17,Monday,Multigrano,88,51,37,0,22,8.0,False,,1122,296.0
2025-11-18,Tuesday,Multigrano,87,59,28,0,22,8.0,False,,1298,224.0
2025-11-19,Wednesday,Multigrano,87,67,20,0,22,8.0,False,,1474,160.0
2025-11-20,Thursday,Multigrano,86,75,11,0,22,8.0,False,,1650,88.0
2025-11-21,Friday,Multigrano,86,86,0,12,22,8.0,False,,1892,0.0
2025-11-22,Saturday,Multigrano,84,84,0,19,22,8.0,False,,1848,0.0
2025-11-23,Sunday,Multigrano,81,81,0,20,22,8.0,False,,1782,0.0
2025-11-24,Monday,Multigrano,79,49,30,0,22,8.0,False,,1078,240.0
2025-11-25,Tuesday,Multigrano,79,62,17,0,22,8.0,False,,1364,136.0
2025-11-26,Wednesday,Multigrano,79,69,10,0,22,8.0,False,,1518,80.0
2025-11-27,Thursday,Multigrano,80,73,7,0,22,8.0,False,,1606,56.0
2025-11-28,Friday,Multigrano,79,79,0,9,22,8.0,False,,1738,0.0
2025-11-29,Saturday,Multigrano,78,78,0,40,22,8.0,False,,1716,0.0
2025-11-30,Sunday,Multigrano,80,80,0,73,22,8.0,True,Quincena,1760,0.0
2025-12-01,Monday,Multigrano,87,60,27,0,22,8.0,False,Quincena,1320,216.0
2025-12-02,Tuesday,Multigrano,89,60,29,0,22,8.0,False,,1320,232.0
2025-12-03,Wednesday,Multigrano,89,74,15,0,22,8.0,False,,1628,120.0
2025-12-04,Thursday,Multigrano,89,65,24,0,22,8.0,False,,1430,192.0
2025-12-05,Friday,Multigrano,88,88,0,10,22,8.0,False,,1936,0.0
2025-12-06,Saturday,Multigrano,90,90,0,32,22,8.0,False,,1980,0.0
2025-12-07,Sunday,Multigrano,90,90,0,5,22,8.0,False,,1980,0.0
2025-12-08,Monday,Multigrano,82,44,38,0,22,8.0,False,,968,304.0
2025-12-09,Tuesday,Multigrano,80,58,22,0,22,8.0,False,,1276,176.0
2025-12-10,Wednesday,Multigrano,79,64,15,0,22,8.0,False,,1408,120.0
2025-12-11,Thursday,Multigrano,78,76,2,0,22,8.0,False,,1672,16.0
2025-12-12,Friday,Multigrano,80,80,0,16,22,8.0,False,,1760,0.0
2025-12-13,Saturday,Multigrano,79,79,0,27,22,8.0,False,,1738,0.0
2025-12-14,Sunday,Multigrano,77,77,0,22,22,8.0,False,,1694,0.0
2025-12-15,Monday,Multigrano,78,59,19,0,22,8.0,False,Quincena,1298,152.0
2025-12-16,Tuesday,Multigrano,80,60,20,0,22,8.0,False,,1320,160.0
2025-12-17,Wednesday,Multigrano,80,71,9,0,22,8.0,False,,1562,72.0
2025-12-18,Thursday,Multigrano,81,70,11,0,22,8.0,False,,1540,88.0
2025-12-19,Friday,Multigrano,80,80,0,16,22,8.0,False,,1760,0.0
